2018 09 02				
'UIV-2026'				
2018 09 02				
'days'				
4				
'Oil Rate SC'	'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
1296	4857.882392	3.329123114	2168675.296	53282.05637
1297	4886.3777	3.032060047	1976346.925	54998.46364
1298	5086.69598	3.131316288	2023834.932	54068.34154
1299	4854.448378	3.64512313	2122234.173	53754.0894
1300	4731.533607	3.527956396	2105409.639	53763.05526
1301	4885.242292	3.804568963	2060494.966	53895.67351
1302	4978.552124	3.969077846	2195811.767	54649.98532
1303	4652.645338	3.585509581	2093641.76	54972.41055
1304	4888.567909	3.827355672	2058162.855	53833.30479
1305	4617.384448	4.210787385	2063571.85	53316.50129
1305.5	5064.482647	4.074319562	2015353.139	53940.92799
1306	4930.856953	3.973314492	2038254.848	54625.83126
1307	4842.282912	4.567962614	1988493.83	54016.50727
1308	4810.888113	4.593632955	2109721.362	54831.34832
1309	5072.77608	4.483274558	2092255.261	53925.85516
1310	4672.664087	4.843762466	2030932.673	55089.77496
1311	0	0	0	61989.92173
1312	0	0	0	60177.63756
1313	4844.751158	4.219704767	2070589.874	57025.01634
1314	4953.076975	4.845335037	2060453.661	55404.9042
1315	4703.952648	4.762110427	2139613.393	54655.10461
1316	4872.337506	5.255793536	2194814.837	53847.21416
1317	5079.52337	5.29023199	2101653	55474.20234
1318	4882.907095	4.933274978	2028867.156	53470.43568
1319	4848.560392	5.404466684	2101266.004	54702.70379
1320	4778.80732	5.003097787	2045736.818	55165.95888
1321	0	0	0	60566.74913
1322	0	0	0	61732.32453
1323	4735.021688	5.486202432	2079095.659	55257.83023
1324	4985.093965	5.253879988	2048176.098	53545.86322
1325	4745.175292	5.822274759	2207007.114	55363.06187
1326	5099.42894	5.37192768	2178194.075	54055.95125
1327	4637.440247	5.924603443	2087582.784	54877.54532
1328	4903.446545	6.185018952	2002576.815	54078.37067
1329	4731.320125	6.144580483	2058921.274	55377.70844
1330	4805.170866	6.209521293	2016843.63	54507.25078
1331	4962.702325	6.499374095	2120211.201	53346.62139
1332	4825.064139	6.002237408	2028500.925	54627.72384
1333	4747.376732	6.786721516	2190085.61	53735.86357
1334	5129.719131	6.419071037	2104356.293	53897.60341
1335	5107.362689	6.292865637	1999149.49	54689.71682
1336	4700.722057	7.246631618	2140339.494	55469.01732
1337	4690.483419	6.74375763	2055409.348	55331.42786
1338	6175.941042	8.511332123	2675508.522	53572.80706
1338.5	4870.258955	7.020321372	2057754.459	54588.3546
1339	5068.859898	6.932438442	2201973.982	55537.7522
1340	4890.197731	7.434299414	2039355.381	53321.02288
1341	4813.882955	7.766378823	2195307.893	54802.96925
1342	4886.734652	7.381989374	2163206.717	54105.72947
1343	4625.334673	7.793580988	2104765.295	54989.64292
1344	4761.650247	7.429940564	2148623.626	54143.71323
1345	4720.175196	8.649860919	2063127.917	55302.31733
1346	5109.691472	8.703782099	2006108.865	54684.68175
1347	4638.583185	7.89985668	2198411.591	55211.15047
1348	5080.082453	8.464968227	2190928.329	54044.64115
1349	4701.257251	8.479271809	2157776.311	53145.82049
1350	5046.415613	8.451879268	2157911.109	54793.28792
1351	4818.132163	8.419686255	2047572.891	54753.25655
1352	4973.133306	8.666868491	2041744.189	55518.20765
1353	4975.142749	8.820560362	2037072.561	55428.21247
1354	4631.806576	9.105702966	2179744.844	54846.51833
1355	4863.302414	8.665820772	2003177.835	55120.32938
1356	4939.916128	9.597290339	2052335.126	54500.33516
1357	4957.549306	8.588410236	2211289.569	54571.39951
1358	5802.925483	11.19294433	2565992.6	53736.39956
1359	4709.175246	10.41754885	2023402.585	54142.75657
1360	5627.30713	11.77221389	2524687.882	53922.14059
1361	5841.662317	11.6804438	2542309.517	53415.32117
1362	5873.504629	12.21537971	2508083.826	52788.97483
1363	5926.558268	12.62355735	2365635.944	54166.42477
1364	5450.752788	12.86538865	2347741.36	52454.03145
1365	4761.414344	10.95259615	1999501.023	55062.59667
1366	4851.750975	11.00414405	2179221.907	53015.27903
1367	4803.355687	10.57220055	2099441.678	54283.93425
1368	5098.421867	11.31762661	2157748.862	54518.83205
1369	4938.470954	10.67545092	2087067.94	54975.21795
1370	5062.703807	10.34972947	2204767.827	54122.48382
1371	4998.657194	10.58005379	2146784.474	54545.72376
1372	4829.35394	11.21116502	2028517.775	53014.23302
1373	4634.813588	12.08146546	2125885.855	55044.44533
1374	5153.790351	10.87722284	2084064.597	53149.58607
1375	4823.450785	11.22639254	2030338.803	53040.33054
1376	5151.0069	10.89169391	2063082.339	54033.79021
1377	4806.411395	12.52233171	2214352.423	53596.57718
1378	5122.026414	12.10672136	2013356.235	54516.92859
1379	5141.984821	12.21746781	2169199.631	54534.27139
1380	4974.263912	12.93102757	2009690.34	54797.53909
1381	5095.098864	12.76646318	2061527.034	55353.21079
1382	5104.17395	13.13512757	2043060.815	53796.95329
1383	4981.483877	11.38391025	2054535.956	54264.63101
1384	4979.912298	12.26291332	2092227.336	53638.13747
1385	4667.737076	11.75958104	2079594.114	55388.62189
1386	4814.051193	12.72096715	2150478.79	54961.26725
1387	4891.067204	12.35527011	2119483.32	54276.38564
1388	5788.240162	15.2285821	2551338.653	52368.341
1389	6161.438722	15.22436077	2497031.261	52757.0331
1390	5830.825705	16.49008098	2527284.653	52604.77009
1391	5953.521277	15.70916694	2689036.09	52246.52809
1392	5000.447264	14.44932095	2199696.223	52438.2389
1393	5087.281701	14.29763004	2024414.563	54651.43024
1394	4738.403209	12.94024525	2033267.424	53160.42534
1395	4962.886669	14.49561395	2151017.232	53326.57815
1396	4884.858421	14.32155466	2018334.015	55045.49274
1397	5137.654108	13.07531805	2027594.749	53362.63055
1398	5084.556224	13.26100931	2061084.394	54028.41655
1399	4948.317112	14.30410206	2092845.581	53620.37375
1400	4846.848937	13.53126141	2192690.993	54242.30007
1401	0	0	0	59570.38345
1401.5	4837.251906	14.97922469	2271896.103	55942.12019
1402	5921.34841	17.10075659	2473445.904	54552.52495
1403	5938.136476	17.03789443	2388605.517	54104.87194
1404	5126.002125	15.08262852	2139165.16	53827.27854
1405	4879.702904	14.48216799	2116309.511	54192.6737
1406	4837.746535	14.12437609	2174972.287	53993.58348
1407	4806.773218	16.26898487	2055651.612	54577.41852
1408	4823.587377	15.21854663	2115180.231	53031.76455
1409	5003.042586	16.69306741	2068400.212	53077.92578
1410	4677.101458	14.50428456	2232118.35	55249.41701
1411	4748.499297	16.74284952	2165315.218	55226.0817
1412	4671.701233	14.80818165	2038351.338	53342.20304
1413	5135.069625	15.69512749	2074254.891	55301.10336
1414	5085.978962	16.49403312	2101831.907	53395.50001
1415	4871.129219	15.43310111	2164539.294	54906.426
1416	4867.703379	15.78830958	2067470.296	53337.73948
1417	6020.487514	20.91195781	2724046.589	53995.64895
1418	6075.71167	22.15868984	2533512.07	54218.77854
1419	6206.040486	20.65970336	2498104.982	53334.95454
1420	4895.283148	17.22194464	2199314.609	52468.60198
1421	4965.555446	16.52623732	2057988.931	54092.66167
1422	5042.847967	16.42654484	2062598.054	54005.5115
1423	4785.701883	17.29646337	2101164.471	55235.55968
1424	4643.039307	17.4672342	2021996.837	53059.09778
1425	4810.308668	17.63124184	2196977	54271.70662
1426	4910.308263	19.28265047	2096150.771	53638.62372
1427	4688.292408	18.23483322	2150272.046	55030.21278
1428	5023.214884	17.68886619	2070753.77	52959.67905
1429	5875.436478	21.13623245	2477698.87	54417.61974
1429.8	4670.301912	20.1401776	2001905.743	53826.70835
1430	4639.01881	17.32499156	2212343.854	54935.22377
1431	4750.227918	17.6653792	2101787.829	54100.28296
1432	5060.082682	18.61609399	2200754.772	54971.47989
1433	5150.554942	18.82490172	2170509.859	53027.79953
1434	4685.402807	19.35539586	2141445.66	54874.05205
1435	4791.862126	19.09035915	2101594.523	53978.95983
1436	4761.868265	20.68370214	2156911.644	53711.67981
1437	4940.421051	19.57051488	2040412.596	53867.42864
1438	4704.658555	19.98971642	2111217.909	53097.99268
1439	4666.736539	21.25119358	2110564.84	54399.54132
1440	5819.132628	26.01539955	2598216.821	52404.43328
1441	6280.650836	26.41120103	2672512.395	53210.80373
1442	5865.774022	26.09702794	2719171.39	53472.55963
1443	5817.083152	26.84058682	2597935.852	52964.03919
1444	5797.032013	25.04029734	2516076.166	51773.38099
1445	6258.691481	27.23075326	2730422.753	52695.0105
1446	4892.428996	22.19535254	2195994.265	53484.13811
1447	4928.83716	22.47457412	2210394.66	52817.67388
1448	4828.37098	20.73503421	2046375.22	52884.43892
1449	4808.7903	20.47079744	2036311.479	54013.6771
1450	5037.568311	22.49067312	2044810.025	54854.42351
1451	4980.10974	22.57791398	2042483.931	54953.50408
1452	4897.172787	21.50802384	2019518.999	54782.07857
1453	5012.745133	22.0301784	2202923.057	54996.70676
1454	4904.485439	22.67800894	2062986.22	54252.74522
1455	4788.170553	20.59150699	2104156.051	53945.60022
1456	4824.021991	22.96344544	2040442.205	52829.37186
1457	4936.708245	21.82012371	2168272.316	53402.55842
1458	4866.835517	23.63635516	2014894.179	53546.65782
1459	4930.967991	23.7455457	2019662.145	53463.62659
1460	5048.770579	24.17181182	2105668.874	53367.94278
1461	4953.10636	22.26181259	2047062.005	53845.95186
1462	4839.770291	23.98341712	2063787.471	53184.39018
1463	4992.585374	23.32898187	2199016.172	54987.60053
1464	4748.557735	22.88741141	2225293.225	54816.89302
1465	6100.539797	29.87762101	2530059.801	53253.11895
1466	6193.740661	27.07755688	2535892.395	52601.05294
1467	5707.150467	29.05957282	2699479.965	52454.55163
1467.6	4851.161737	24.50869392	2218607.304	52755.73422
1468	4983.786918	24.78839356	2026004.34	53353.12959
1469	4824.129109	23.00339707	2180373.432	55049.90327
1470	5025.111497	24.19297367	2146082.509	54036.20088
1471	4930.811723	24.86415097	2108139.207	53652.45677
1472	5054.452199	24.9228517	2124417.517	54859.88255
1473	5084.130422	25.03507402	2031225.005	54514.44481
1474	4838.984018	23.1771528	2218703.366	54430.32374
1475	4777.702012	25.27258578	2057438.019	53193.82205
1476	5106.265722	25.22318026	2232101.168	52792.55213
1477	4903.184648	24.65597758	2130999.521	54089.42054
1478	5056.780672	24.66715605	2118657.958	53531.1834
1479	5508.84131	27.59697077	2518568.851	52448.5829
1479.5	4701.220867	23.62500178	2210202.269	54516.94137
1480	4737.761918	27.01977994	2056196.311	54509.65234
1481	4807.510508	23.94589382	2226617.703	54634.69657
1482	4624.162053	26.08938152	2057191.625	54782.70125
1483	4728.655474	26.36604403	2135109.371	54562.67042
1484	4631.912585	25.82021967	2047408.539	53359.53738
1485	4792.508178	27.87770775	2032602.408	55202.45992
1486	5062.811448	26.05628635	2129915.55	53683.20822
1487	4906.35807	26.89245377	2111631.838	53752.06244
1488	0	0	0	59610.00389
1489	0	0	0	60340.81763
1490	0	0	0	61352.23744
1491	0	0	0	60373.23162
1492	0	0	0	60587.12384
1493	5214.158287	25.69058756	2279600.939	56623.53933
1494	4944.39568	24.80598706	2264494.291	55019.48986
1495	4760.957982	25.1877036	2102002.565	54010.54276
1496	4871.46819	25.68824729	2056470.41	54213.28614
1497	4734.579075	25.79768285	2233736.706	53685.97831
1498	4753.553051	25.32587807	2073742.65	54744.05943
1499	5065.604385	27.36536327	2131282.075	53702.77952
1500	4772.015368	27.49486991	2231438.527	54761.6921
1501	4817.326596	26.18495454	2036187.672	53950.49731
1502	5042.479904	27.86667448	2096867.64	53156.99334
1503	5116.889695	25.95068781	2138935.715	53658.29935
1504	4750.811828	26.12310845	2066070.12	53328.43991
1505	4869.221587	27.25716039	2097536.313	54788.70645
1506	4927.393855	28.44113023	2035059.19	54861.36538
1507	4898.416645	25.62420864	2200917.157	53917.52755
1508	4787.969657	27.08355834	2101224.866	53774.80367
1509	4649.272117	28.40878325	2142793.076	54780.06913
1510	5103.248254	27.04188517	2148430.825	53773.45349
1511	4790.306887	25.59995102	2187465.471	55189.19023
1512	5104.515911	28.44570334	2042761.921	53246.87464
1513	6116.187576	32.79164901	2509876.122	52618.88696
1514	5837.553577	31.65795832	2726839.642	52258.24511
1515	4836.563646	25.49952948	2073058.916	52720.49981
1516	4874.14142	27.75303945	2219073.365	54148.75611
1517	4725.23795	25.34760974	2096804.935	54994.70472
1518	4970.828908	28.00391603	2165109.203	53063.51185
1519	5092.767619	27.35674217	2030535.71	54298.9297
1520	4856.963308	25.98754761	2126654.416	55167.46248
1521	4713.565759	25.75380914	2056236.405	53131.00857
1521.8	5119.653291	26.76459564	2031950.017	53022.93395
1522	5092.8199	25.9909044	2140881.274	54841.18594
1523	4798.639064	26.09247554	2232332.795	53307.75366
1524	4820.625536	29.00679619	2208369.412	54094.75221
1525	5099.432623	27.10796932	2164111.801	55185.17099
1526	4905.527021	25.88385893	2229416.586	54223.96956
1527	5090.533524	27.66845173	2226326.562	54966.06844
1528	5048.593126	28.50128001	2031250.48	53141.80199
1529	4836.869043	28.07554767	2226375.296	54316.30964
1530	5808.236352	34.98274716	2536565.551	53616.2905
1531	6284.32042	32.38361606	2638197.314	52339.68645
1532	5791.432215	32.54615923	2544945.996	51935.299
1533	7028.408789	41.80928362	2954588.361	51083.21077
1534	6580.070344	38.20233803	2969239.917	50719.71475
1535	7016.874811	40.79717141	2986312.351	51263.35943
1536	5740.372475	33.35832807	2368366.687	53060.98601
1537	4895.386875	29.47550235	2134296.439	53678.57112
1538	4764.254855	27.05725108	2145911.035	53146.16751
1539	4967.827517	29.09073297	2183537.084	54522.69232
1540	4880.718124	25.38728746	2205787.501	53856.16503
1541	4743.155555	25.33200146	2081208.565	53397.90594
1542	5960.265746	32.1968762	2514928.166	53298.33729
1543	5696.618488	33.99429856	2710174.157	53830.25704
1544	6019.709678	36.02615999	2664532.253	52388.02031
1545	6137.087511	31.93935666	2671832.731	53419.10881
1546	4993.191713	27.13341769	2192652.81	52933.74675
1547	4973.707814	25.59843661	2225703.298	53928.77564
1548	4856.723315	27.38565334	2147502.272	54211.20255
1549	4648.762249	27.7712619	2058740.657	53282.86195
1550	5040.900686	26.17848525	2099137.983	53032.63172
1551	4706.814329	25.87982455	2021226.229	53796.87556
1552	6100.052787	34.65587196	2543309.154	53420.13621
1552.5	4954.722128	27.41130575	2181791.999	54192.8471
1553	4691.691102	28.70867335	2076529.244	53453.17212
1554	4998.067011	25.18470508	2069660.8	53868.85131
1555	4757.687234	24.8213308	2008895.741	54692.17456
1556	4748.189515	27.7039098	2213942.321	54364.2486
1557	5950.528195	31.89885697	2572122.41	53045.13212
1558	5627.336783	32.44354478	2589893.445	52238.49739
1559	5676.944429	32.78904922	2633186.314	52768.64751
1560	5608.75665	34.68025758	2491106.311	53213.76966
1561	5837.357439	32.63663224	2710442.653	52249.89489
1562	6176.052791	33.9712225	2495566.382	53202.32015
1563	5067.545694	28.71460386	2110652.215	53977.14322
1564	4585.532532	28.47592341	2149700.427	53715.4584
1565	4985.155157	27.01875102	2059800.365	53815.02528
1566	4954.96224	25.17560273	2121965.855	54912.31637
1567	4810.802177	26.41693673	2061425.512	53057.92705
1568	4702.134491	27.85719502	2113121.978	52941.62125
1569	4808.927707	27.27043567	2162647.031	54737.57398
1570	0	0	0	61195.04095
1571	0	0	0	60990.32677
1572	0	0	0	61170.56773
1573	0	0	0	60825.89555
1574	0	0	0	60866.73541
1575	0	0	0	60093.19141
1576	6057.20107	26.51892295	2555802.75	54340.09444
1577	5456.932135	28.95695324	2429706.19	52938.7816
1578	5896.254843	30.46201131	2597767.155	53254.36486
1579	4816.629388	23.13460937	2158077.583	54684.77249
1580	4558.340308	22.39623488	2055111.162	53768.24592
1581	4868.311362	22.30344159	2225839.542	54541.99719
1582	4637.552974	24.35163469	2145348.651	54992.71597
1583	4818.043206	23.60570339	2183499.833	55177.52095
1584	5013.092102	23.16506787	2030496.309	54694.36621
1585	4817.85928	25.36287928	2123506.809	54200.36221
1586	4971.730449	22.92475482	2173117.935	54643.5824
1587	4793.06557	26.39584178	2036766.93	52855.5075
1588	5052.908957	22.76382447	2200353.349	53666.46093
1589	4592.83571	26.18722363	2218305.916	53815.85122
1590	4628.695677	23.74942971	2067608.078	54980.90385
1591	4672.781689	23.34811465	2001896.931	53814.31821
1592	6006.993324	30.38594711	2610469.735	53628.98079
1593	5854.900875	32.25423103	2714339.242	52380.36105
1594	6165.143038	33.47754119	2514730.118	52345.0996
1595	4779.009384	27.52994612	1999272.064	52992.08009
1596	4903.993834	24.00866637	1990517.251	53029.72217
1597	4967.334442	24.38119599	2203996.456	53944.32613
1598	4630.23536	27.17825816	2120180.841	54629.53607
1599	4851.12362	25.73811012	2213986.038	53188.25685
1600	4633.344515	24.59428458	2006639.031	52800.07192
1601	4710.014801	25.61660204	2094495.315	54052.78097
1602	4664.885353	26.16626099	2186653.859	54429.48895
1603	5994.167163	32.89099109	2647625.386	53107.61803
1604	6101.341155	32.28209038	2455722.158	53075.41657
1605	5907.784592	33.67984126	2577930.99	53981.91206
1606	4585.737918	26.87512708	2211275.191	54428.90004
1607	4733.673232	24.35409362	2067786.655	54673.13594
1608	4654.571996	25.22452355	2195825.681	53288.08661
1609	4672.112418	25.32594641	2035479.922	54340.94807
1610	4548.201426	26.0504115	2005992.804	54158.90974
1611	4984.020943	26.42916457	2134178.633	52754.53415
1612	4751.511748	23.83005838	2155672.531	53650.05699
1613	4985.81238	25.84826136	2158633.391	53142.30575
1614	4999.819277	26.23131648	2089174.385	53205.88417
1615	4612.866144	24.36936582	2192304.821	53329.94995
1616	4829.171895	24.18465848	2062645.207	53168.06266
1617	4912.200335	25.08960797	2003226.426	53232.95055
1618	4901.986845	23.96183385	2026267.558	54854.96623
1619	5037.314456	24.41084622	2061311.05	53874.60888
1620	4758.560328	24.63328036	2177858.471	52729.06365
1621	4697.920806	23.79035902	2186173.467	54230.67934
1622	4704.523221	27.04273841	2006156.673	54974.70568
1623	4725.53027	24.75987436	2208943.654	54523.08819
1624	4736.799305	25.34712755	2202596.878	53157.37805
1625	4718.634406	27.48904253	2008200.802	53726.99558
1626	4840.18756	25.93738833	1997345.499	54487.88683
1627	4764.429359	27.1526066	2198084.662	52999.86553
1628	5052.024068	26.52483518	2206699.879	53681.97033
1629	4663.410013	25.08878777	2139265.374	53500.39332
1630	4829.484854	25.46561191	2004681.801	53379.65218
1631	4815.277246	27.00957533	2212531.648	54319.37832
1632	4998.152867	25.58628354	2060828.574	55114.16811
1633	4778.588543	24.71343739	2035275.215	53983.89039
1634	4577.525285	24.67161934	2011746.647	52845.21904
1635	5029.923977	24.08927526	2122038.692	53582.18992
1636	4723.152199	26.11267525	2103560.171	52769.9378
1637	4551.855688	27.71281419	2059055.305	54904.32751
1638	4997.816952	24.07849436	2124776.051	53686.31506
1639	4798.07997	24.7170489	2001613.823	54615.82244
1640	4703.415594	26.52308223	2211358.385	54552.91207
1641	4927.384086	24.14012453	2220201.064	54171.05723
1642	4841.237555	25.66802696	2182751.325	55000.02055
1643	4968.262469	26.63941625	2172554.311	53307.55145
1644	5020.618018	24.46706064	2218507.494	52701.76389
1645	4709.805077	26.57820398	2047097.121	53112.23134
1646	4987.625321	27.56314082	2041059.497	53593.62224
1647	5004.807345	27.7266782	2171433.59	53208.64947
1648	4938.320574	24.81664517	2021664.539	53391.91505
1649	0	0	0	59243.34338
1649.4	5157.789684	23.91256673	2061431.842	53855.934
1650	0	0	0	61243.11475
1651	6040.21559	28.82817849	2499227.487	53954.14753
1652	5919.89713	32.61079063	2518247.087	53053.48205
1653	5739.357326	32.22368624	2706892.918	52426.96581
1654	4940.837208	28.60898596	2059144.833	54626.86236
