2018 09 02			
'UIV-2026'			
2018 09 02			
'days'			
3			
'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
2357	0	0	62657.49242
2358	0	0	62216.60791
2359	0	0	63416.45408
2360	0	0	63171.74668
2361	0	0	63117.42662
2362	0	0	63771.62837
2363	0	0	61941.81297
2364	0	0	64188.57553
2365	0	0	62888.20685
2366	0	0	62567.62279
2367	0	0	63547.91154
2368	0	0	62978.94908
2369	0	0	63378.22886
2370	0	0	63671.63596
2371	0	0	64386.0375
2372	0	0	63534.53512
2373	0	0	62769.94643
2374	0	0	63326.10372
2375	0	0	63183.01974
2376	0	0	62296.78287
2377	0	0	64174.96313
2378	0	0	64451.90762
2379	0	0	63404.59766
2380	0	0	63520.9898
2381	0	0	64565.32225
2382	0	0	64118.19893
2383	0	0	64685.96937
2384	0	0	63491.84101
2385	0	0	62402.63877
2386	0	0	62298.34803
2387	0	0	64277.87153
2388	0	0	64764.05864
2389	0	0	63309.91435
2390	0	0	63387.21523
2391	0	0	64548.91148
2392	0	0	64405.96994
2393	0	0	62478.69542
2394	0	0	64391.31851
2395	0	0	63241.22448
2395.4	0	0	62694.90803
2396	0	0	64235.79071
2397	0	0	63984.92406
2398	0	0	64264.73511
2399	0	0	62261.29976
2400	0	0	63001.24637
2401	0	0	63007.82811
2402	0	0	62375.0512
2403	0	0	62530.40871
2404	0	0	64099.67869
2405	0	0	64491.50058
2406	0	0	62733.16254
2407	0	0	63551.9801
2407.4	0	0	63536.17583
2408	0	0	64666.41006
2409	0	0	62872.32595
2410	0	0	63389.0742
2411	0	0	62655.52702
2412	0	0	63835.36242
2413	0	0	63268.05261
2414	0	0	63101.10776
2415	0	0	62610.84269
2416	0	0	62446.47756
2417	0	0	62448.25983
2418	0	0	63470.41172
2419	0	0	62776.70291
2420	0	0	63639.51872
2421	0	0	64057.19644
2422	0	0	62376.74916
2423	0	0	62499.04781
2424	0	0	63102.0268
2425	0	0	64738.40574
2426	0	0	62915.20019
2427	0	0	64352.54338
2428	0	0	63059.1348
2429	0	0	63189.03726
2430	0	0	64758.80152
2431	0	0	62699.65129
2432	0	0	62680.53609
2433	0	0	64446.6882
2434	0	0	64484.19814
2435	0	0	62490.31755
2436	0	0	64396.34391
2437	0	0	62751.75281
2438	0	0	63354.04993
2439	0	0	62766.38029
2440	0	0	63889.7544
2441	0	0	62555.18978
2442	0	0	64057.15612
2443	0	0	62776.165
2444	0	0	63333.98607
2445	0	0	64061.00037
2446	0	0	62801.80211
2447	0	0	64134.8595
2448	0	0	62645.26667
2449	0	0	62411.77573
2450	0	0	64882.86903
2451	0	0	64544.77554
2452	0	0	63011.98767
2453	0	0	64675.28277
2454	0	0	62623.53946
2455	0	0	63326.70063
2456	0	0	63621.10825
2457	0	0	64955.96861
2457.8	0	0	63642.40582
2458	0	0	63887.07235
2459	0	0	64957.48379
2460	0	0	64675.34516
2461	0	0	64101.6623
2462	0	0	64784.61867
2463	0	0	64816.78653
2464	0	0	62731.08079
2465	0	0	62529.99036
2466	0	0	63213.8622
2467	0	0	62674.80558
2468	0	0	63910.39357
2469	0	0	64203.64879
2470	0	0	63852.63132
2471	0	0	62845.51283
2472	0	0	64205.27177
2473	0	0	64060.9674
2474	0	0	62612.34723
2475	0	0	62744.48198
2476	0	0	62353.6032
2477	0	0	61934.58067
2478	0	0	61861.99659
2479	0	0	63275.05403
2480	0	0	63564.86766
2481	0	0	63489.15129
2482	0	0	62178.67274
2483	0	0	62954.63294
2484	0	0	62282.99017
2485	0	0	62075.3333
2486	0	0	63841.2523
2487	0	0	64075.41247
2488	0	0	61609.32468
2489	0	0	63775.38089
2490	0	0	63337.31379
2491	0	0	62745.28261
2492	0	0	63285.89904
2493	0	0	63292.70114
2494	0	0	62460.51009
2495	0	0	63414.51889
2496	0	0	62044.75542
2497	0	2890015.027	61374.35085
2498	0	2908660.541	59060.06944
2499	0	3121421.13	60624.18008
2500	0	3042194.631	60619.96418
2501	0	3057194.127	58306.78629
2502	0	3087692.157	58327.53482
2503	0	2914873.119	58111.38058
2504	0	3091789.096	60025.4791
2505	0	3091932.964	58676.81671
2506	0	3129210.25	58964.45947
2507	0	2962763.151	59787.73885
2508	0	0	61838.3916
2508.4	0	2995847.736	58113.22325
2509	0	3039282.618	59189.87831
2510	0	3033872.941	58745.30083
2511	0	3037617.121	59095.46672
2512	0	3073805.322	59007.72171
2513	0	3958930.983	59550.69242
2514	0	4081183.29	60962.18977
2515	0	3970465.436	58980.97642
2516	0	3854470.129	59758.77968
2517	0	4010188.133	59601.83117
2518	0	3010526.279	60190.67484
2519	0	3144710.909	59872.85321
2520	0	2969792.056	60295.67435
2521	0	3046735.761	58416.07808
2522	0	2920341.84	58688.1882
2523	0	3053191.171	59898.13082
2524	0	3132610.487	59691.51861
2525	0	3025762.46	58586.51736
2526	0	2917099.737	60539.9168
2527	0	2994675.023	58870.57198
2528	0	2869237.269	59884.40598
2529	0	2891316.093	59756.06578
2530	0	2937056.893	59215.51028
2531	0	3060206.451	59457.387
2532	0	2963156.971	58562.88082
2533	0	3018245.412	60492.50158
2534	0	3386091.069	59513.0373
2535	0	3661853.565	60361.68113
2536	0	3395121.391	59530.76029
2537	0	3464161.209	59345.624
2538	0	3414700.302	58574.38875
2539	0	3593024.485	59121.64616
2540	0	3501411.062	58943.8227
2541	0	3492971.397	60808.54494
2542	0	3661891.685	58555.50467
2543	0	3480061.209	59409.42507
2544	0	3409138.636	58836.65792
2545	0	3686334.526	59449.03923
2546	0	3497227.795	58471.325
2547	0	3499339.576	60204.26225
2548	0	3579303.541	58842.02278
2549	0	3683701.687	60176.66067
2550	0	3480652.059	60478.52876
2551	0	3478230.787	60139.31862
2552	0	3472122.758	59362.24149
2553	0	3482399.297	58798.57683
2554	0	3468676.183	59566.17386
2555	0	3640886.606	59559.79264
2556	0	3602848.544	60923.71801
2557	0	3585318.197	60690.43293
2558	0	3405975.12	58715.13678
2559	0	3464743.126	60466.81121
2560	0	3656090.223	59494.46852
2561	0	3497841.723	60399.31433
2562	0	3675729.35	58523.1854
2563	0	3526666.903	60476.4134
2564	0	3468698.26	59514.28768
2565	0	3486174.908	60875.35056
2566	0	3575186.435	59097.32606
2567	0	3495367.433	59399.27318
2568	0	3645581.739	60575.55971
2569	0	3502642.741	58470.39679
2570	0	3632052.137	59144.31874
2571	0	3471578.526	60786.02647
2572	0	3616955.359	59971.67056
2573	0	3532046.59	60003.97941
2574	0	3672472.39	59031.2995
2575	0	3664816.939	58909.54455
2576	0	3534483.124	60591.99864
2577	0	3528005.483	60615.27043
2578	0	3683278.039	60610.86255
2579	0	3655805.093	59530.72153
2580	0	3547268.405	59516.89089
2581	0	3449508.697	59063.49013
2582	0	3417549.617	60242.74702
2583	0	3428299.49	60768.31663
2584	0	3515110.664	60767.19109
2585	0	3455848.435	59719.3967
2586	0	3384854.73	58693.84017
2587	0	3678157.208	58672.32446
2588	0	3630902.156	59202.70351
2589	0	3556742.954	64300.06022
2590	0	3569670.519	62382.6468
2591	0	3450101.365	62813.8029
2592	0	3492734.93	63653.12346
2593	0	3597976.367	63155.99172
2594	0	3580129.437	64336.28302
2595	0	3626838.16	64400.80502
2596	0	3460965.002	64910.33418
2597	0	3656814.894	64112.2326
2598	0	3670132	64375.91899
2599	0	3512321.583	62549.1158
2600	0	3513181.638	62621.35523
2601	0	3424087.704	62859.73779
2602	0	3550275.649	64106.05249
2603	0	3643446.664	62753.50769
2604	0	3442320.167	63355.14319
2605	0	3505565.532	63266.87703
2606	0	3447484.251	63386.2007
2607	0	3370413.508	63771.57134
2608	0	3435208.292	64339.844
2609	0	3478210.151	63410.40639
2610	0	3519451.349	63769.42682
2611	0	3531416.943	64616.7042
2612	0	3461733.734	63980.18496
2612.7	0	3646650.563	64386.74767
2613	0	3455727.189	63155.01298
2614	0	3635367.241	64035.69154
2615	0	3438728.634	64157.66842
2616	0	3542774.136	63644.21778
2617	0	3471474.146	62906.05066
2618	0	3653350.035	64319.26649
2619	0	3363710.192	63581.45313
2620	0	3449432.377	64137.00379
2621	0	3415089.383	63004.31608
2622	0	3540511.93	63802.31514
2623	0	3450764.6	63132.75178
2624	0	3438873.223	64072.55625
2625	0	3495208.067	64133.75033
2626	0	3357845.207	63029.14793
2627	0	3538944.964	63036.68688
2628	0	3599259.079	64085.15778
2629	0	4057604.297	65062.84801
2630	0	3477025.542	63706.73784
2631	0	3428478.782	63880.43601
2632	0	3652942.546	63036.24702
2633	0	3629768.948	63435.18155
2634	0	0	63328.00387
2635	0	0	63209.51277
2636	0	3555760.803	64135.68265
2637	0	3371078.928	62726.3023
2638	0	3462937.57	65109.61704
2639	0	3481951.671	63702.79403
2640	0	3460838.403	64082.50051
2641	0	3349366.35	63946.51442
2642	0	3486940.307	64283.48629
2643	0	3662355.661	64615.25199
2644	0	3504758.514	63416.88875
2645	0	3611808.425	63183.82367
2646	0	3594896.239	64438.80786
2647	0	3660014.862	64858.92305
2648	0	4123690.298	63683.40636
2649	0	3907101.657	65137.20462
2650	0	3880450.453	64158.04465
2651	0	3531061.253	64616.57415
2652	0	3551680.809	63310.29728
2653	0	3610650.536	64417.70725
2654	0	3499973.498	63420.83434
2655	0	3432209.838	65011.23737
2656	0	3471052.254	65065.30579
2657	0	3474913.596	65396.11602
2658	0	3647368.932	63172.69523
2659	0	3610907.635	63242.81374
2660	0	3930471.511	65306.81903
2660.6	0	3380313.115	64918.14571
2661	0	3512347.449	63174.01864
2662	0	3475214.688	64923.80532
2663	0	3433728.965	64649.3173
2664	0	3412631.771	63367.96251
2665	0	3624663.261	64143.36554
2666	0	3536258.02	63610.36847
2667	0	3390343.559	64744.07716
2668	0	3392016.368	64459.34831
2669	0	3538515.72	64692.25409
2670	0	3415948.37	63965.59901
2671	0	3492844.801	65057.86208
2672	0	3557142.414	64327.50736
2673	0	3408481.995	64596.72905
2674	0	3588016.377	63674.0701
2675	0	3384103.143	63968.74374
2676	0	3442421.12	62856.04437
2677	0	0	64225.64621
2678	0	0	64309.78314
2679	0	0	62951.82504
2680	0	0	64329.59015
2681	0	0	64366.70739
2682	0	0	64730.49691
2683	0	0	64592.47971
2684	0	0	62952.44266
2685	0	0	63968.53066
2686	0	0	63914.7583
2687	0	0	62936.49237
2688	0	0	63586.07246
2689	0	0	64321.04292
2690	0	0	63338.54764
2691	0	0	62621.86305
2692	0	0	64608.46591
2693	0	0	63254.21436
2694	0	0	63701.72233
2695	0	0	62549.50399
2696	0	0	62854.24614
2697	0	0	62753.28625
2698	0	0	62353.90594
2699	0	0	64779.25635
2700	0	0	63363.03767
2701	0	0	64621.22903
2702	0	0	64048.63859
2703	0	0	64726.06
2704	0	0	62497.96362
2705	0	0	63148.12209
2706	0	0	64408.05188
2707	0	0	63505.12439
2708	0	0	63163.88662
2709	0	0	63372.12562
2710	0	0	62938.70502
2711	0	0	64231.55829
2712	0	0	62849.39157
2713	0	0	64032.31276
2714	0	0	62540.84303
2715	0	0	64692.21178
2716	0	0	62930.78994
2717	0	0	62424.24396
2718	0	0	63081.64131
2719	0	0	62718.68127
2720	0	0	63317.24003
2721	0	0	64352.27067
2722	0	0	63039.42594
2723	0	0	63271.28096
2724	0	0	64864.85035
2725	0	0	62904.22152
2726	0	0	63776.49508
2727	0	0	64622.77733
2727.5	0	0	64422.0401
2728	0	0	62719.6346
2729	0	0	64529.95891
2730	0	0	64594.61562
2731	0	0	64958.52367
2732	0	0	64169.04468
2733	0	0	63466.22704
2733.6	0	0	64247.69559
2734	0	0	64884.40478
2735	0	0	63369.88419
2736	0	0	63247.0758
2737	0	0	63230.37287
2738	0	0	64531.6054
2739	0	0	62834.13896
2740	0	0	62648.96459
2741	0	0	63084.11424
2742	0	0	64222.00958
2743	0	0	62934.05418
2744	0	0	63788.61907
2745	0	0	62293.27903
2746	0	0	63896.33452
2747	0	0	63745.60333
2747.6	0	0	64405.32328
2748	0	0	62682.77948
2749	0	0	63502.57334
2750	0	0	62992.11927
2750.5	0	0	62360.67025
2751	0	0	63838.4634
2751.7	0	0	64637.74066
2752	0	0	64491.86899
2753	0	0	62741.50184
2754	0	0	64748.25157
2755	0	0	62826.78961
2756	0	0	64060.27296
2757	0	0	64848.05791
2758	0	0	64550.05736
2759	0	0	63138.09681
2760	0	0	63748.89751
2761	0	0	63931.80063
2762	0	0	64127.50832
2763	0	0	62721.70572
2764	0	0	63631.57643
2765	0	0	63314.62356
2766	0	0	62676.94295
2767	0	0	64166.15082
2768	0	0	62259.82263
2769	0	0	62757.02997
2770	0	0	62760.85839
2771	0	0	62934.7862
2772	0	0	64730.7775
2773	0	0	63347.64688
2774	0	0	62853.57082
2775	0	0	62655.52173
2775.8	0	0	64547.54411
2776	0	0	62347.96908
2777	0	0	63672.39973
2778	0	0	63950.65761
2779	0	0	63084.43164
2780	0	0	62777.52802
2781	0	0	64689.3269
2782	0	0	62426.94491
2782.1	0	0	64330.29891
2783	0	0	63459.52266
2784	0	0	64315.70049
2785	0	0	63785.49384
2786	0	0	64367.68726
2787	0	0	64267.53701
2788	0	0	63071.70438
2789	0	0	63813.58551
2790	0	0	62450.12175
2791	0	0	64142.41101
2792	0	0	64066.81759
2793	0	0	62935.31075
2794	0	0	62017.30385
2795	0	0	63073.53531
2796	0	0	64187.29912
2797	0	0	63004.45831
2798	0	0	64114.2395
2799	0	0	63651.86374
2800	0	0	61966.64186
2801	0	0	62293.78877
2802	0	0	62972.7846
2803	0	0	62580.45807
2804	0	0	62527.39744
2805	0	0	63326.80415
2806	0	0	63289.17621
2807	0	0	61994.1722
2808	0	0	63853.19499
2809	0	0	62778.91105
2810	0	0	62866.29675
2811	0	0	62127.61798
2812	0	0	62204.29946
2813	0	0	64067.70922
2814	0	0	63143.45523
2815	0	0	63768.14785
2816	0	0	61941.21136
2817	0	0	63768.41104
2818	0	0	62279.03132
2819	0	0	63373.97625
2820	0	0	63239.11437
2821	0	0	62836.69717
2822	0	0	62006.21734
2823	0	0	63972.1407
2824	0	0	62159.04298
2825	0	0	61549.38403
2826	0	0	63687.08661
2827	0	0	63966.65089
2828	0	0	62489.1616
2829	0	0	63199.72194
2830	0	0	61437.02422
2831	0	0	62530.56827
2832	0	0	63786.37351
2833	0	0	63616.10586
2834	0	0	62222.73253
2835	0	0	61882.47356
2836	0	0	63948.36943
2837	0	0	61921.06524
2838	0	0	62988.99305
2839	0	0	63610.3504
2840	0	0	61490.93472
2841	0	0	61811.14092
2842	0	0	61406.15642
2842.5	0	0	62692.33054
2843	0	0	62144.77899
2844	0	0	62472.86045
2845	0	0	61417.71758
2846	0	0	62303.03346
2847	0	0	61955.21313
2848	0	0	62852.60911
2849	0	0	61973.62169
2850	0	0	63795.32102
2850.5	0	0	63443.76196
2851	0	0	62908.01187
2852	0	0	62824.05417
2853	0	0	62731.65516
2854	0	0	63204.76625
2855	0	0	62110.79692
2856	0	0	62682.47137
2857	0	0	62345.49156
2858	0	0	62341.00996
2859	0	0	62248.18562
2860	0	0	62961.65233
2861	0	0	62797.61261
2862	0	0	61519.44484
2863	0	3710966.055	60273.32355
2864	0	3551324.288	60539.72119
2865	0	3537696.523	61178.08004
2866	0	3464890.509	61084.27316
2867	0	3643944.097	59654.37785
2868	0	3410433.118	61097.23775
2869	0	3674283.16	60217.23915
2870	0	3658946.087	60178.66439
2871	0	3557311.2	61319.83753
2872	0	3612011.478	61024.74361
2873	0	3590407.961	60539.0747
2874	0	3613378.586	61054.41558
2875	0	3571383.086	60403.7772
2876	0	3398500.431	61331.33263
2877	0	3435841.935	60312.58788
2878	0	3398488.969	60547.19795
2879	0	3403394.608	59448.85055
2880	0	3349969.297	60648.26251
2881	0	3448379.618	61325.53781
2882	0	3439184.173	61235.39106
2883	0	3377094.115	58951.508
2884	0	3435134.003	59841.27681
2885	0	3517140.441	60549.1327
2886	0	3644339.18	59649.27646
2887	0	3481907.951	59476.55539
2888	0	3647635.465	59683.22908
2889	0	3674196.322	59653.51701
2890	0	3391501.917	60360.97473
2891	0	3549332.903	60910.53452
'I12-W'			
30	0	0	61661.01932
31	0	0	61713.68929
32	0	0	62240.2899
33	0	0	61844.24584
34	0	0	64108.25415
35	0	0	62366.55028
36	0	0	62800.94195
37	0	0	61733.6582
38	0	0	63621.19511
39	0	0	62419.6947
40	0	0	62817.96767
41	0	0	62869.60009
42	0	0	61932.39583
43	0	0	62129.9421
44	0	0	62102.17592
45	0	0	62770.94687
46	0	0	63900.20726
47	0	0	63803.06604
48	0	0	61752.11511
49	0	0	64075.07864
50	0	0	63365.17329
51	0	0	63713.16422
52	0	0	62651.2898
53	0	0	62427.49196
54	0	0	64165.77949
55	0	0	63681.74185
56	0	0	62340.2192
57	0	0	62707.1441
58	0	0	63071.92352
59	0	0	63944.68893
60	0	0	63707.99993
61	0	0	62404.58896
62	0	0	63478.79406
63	0	0	62805.80903
64	0	0	63320.32273
65	0	0	62195.35851
66	0	0	62261.15816
67	0	0	63812.00774
68	0	0	64112.50472
69	0	0	63381.83923
70	0	0	62988.2691
71	0	0	63808.12735
72	0	0	62017.66115
73	0	0	62712.30048
74	0	0	63114.3196
75	0	0	61710.11501
76	0	0	61684.02766
77	0	0	64212.42232
78	0	0	63130.35335
79	0	0	63964.1469
80	0	0	63031.56845
81	0	0	63790.25698
82	0	0	63541.09779
83	0	0	63960.62757
84	0	0	63374.53848
85	0	0	62747.95104
86	0	0	63761.5523
87	0	0	62615.60736
88	0	0	63784.9102
89	0	0	63354.36225
90	0	0	62688.87573
91	0	0	63070.46852
92	0	0	61856.26929
93	0	0	63506.9902
94	0	0	62009.00536
95	0	0	62402.77765
96	0	0	63862.08511
97	0	0	63598.22676
98	0	0	64170.85271
99	0	0	61937.82851
100	0	0	61968.66165
101	0	0	63509.28414
102	0	0	63483.31669
103	0	0	61698.21657
104	0	0	61638.67852
105	0	0	62847.15223
106	0	0	63978.05873
107	0	0	63190.0808
108	0	0	63172.00053
109	0	0	63203.00578
110	0	0	62532.4664
111	0	0	61704.24006
112	0	0	61664.36588
113	0	0	62086.01679
114	0	0	62180.52243
115	0	0	62757.95339
116	0	0	63182.87353
117	0	0	63379.14533
118	0	0	61926.31525
119	0	0	62145.73637
120	0	0	64122.94715
121	0	0	62688.25956
122	0	0	61918.6137
123	0	0	63328.09514
124	0	0	61935.74074
125	0	0	63715.01462
126	0	0	64190.79615
127	0	0	63805.90729
128	0	0	62439.10403
129	0	0	63167.411
130	0	0	63507.4714
131	0	0	63354.74776
132	0	0	63263.04678
133	0	0	62947.70749
134	0	0	63267.49272
135	0	0	62262.93771
136	0	0	62067.1827
137	0	0	62771.72174
138	0	0	64079.88129
139	0	0	63343.37058
140	0	0	63866.68224
141	0	0	63283.24572
142	0	0	62568.7774
143	0	0	64112.76381
144	0	0	63107.99126
145	0	0	64101.43288
146	0	0	62770.23038
147	0	0	63335.00819
148	0	0	63470.57199
149	0	0	63400.87192
150	0	0	62075.7217
151	0	0	63108.96142
152	0	0	64106.95196
153	0	0	61713.25258
154	0	0	63616.47724
155	0	0	62020.36461
156	0	0	62265.0217
157	0	0	63513.80196
158	0	0	64009.86889
159	0	0	62250.5888
160	0	0	63571.69639
161	0	0	63638.63052
162	0	0	63146.57904
163	0	0	62697.49348
164	0	0	63890.35948
165	0	0	64239.10428
166	0	0	63189.83
167	0	0	63609.46251
168	0	0	61815.11453
169	0	0	62390.53464
170	0	0	61753.38791
171	0	0	62609.09934
172	0	0	63104.57052
173	0	0	61882.9029
174	0	0	63782.84674
175	0	0	62392.28048
176	0	0	63124.68879
177	0	0	62347.61116
178	0	0	62360.80449
179	0	0	62159.02959
180	0	0	62453.78935
181	0	0	63603.42249
182	0	0	62492.2058
183	0	0	63489.64885
184	0	0	62615.20322
185	0	0	61840.84942
186	0	0	64201.40422
187	0	0	62722.70737
188	0	0	63198.8865
189	0	0	62491.68695
190	0	0	63353.4194
191	0	0	63155.41113
192	0	0	62084.87014
193	0	0	62940.32304
194	0	0	62134.32683
195	0	0	63480.11507
196	0	0	61781.53356
197	0	0	63815.0495
198	0	0	64180.26533
199	0	0	63599.90796
200	0	0	62733.93361
201	0	0	62014.90889
202	0	0	61930.62149
203	0	0	62484.88469
204	0	0	62258.73978
205	0	0	63356.16974
206	0	0	64192.08717
207	0	0	63142.33867
208	0	0	63423.24628
209	0	0	62777.51599
210	0	0	61993.98383
211	0	0	61970.01868
212	0	0	62992.35999
213	0	0	63880.48628
214	0	0	64146.44765
215	0	0	63634.78871
216	0	0	61865.59066
217	0	0	62282.24744
218	0	0	64083.82459
219	0	0	62248.11452
220	0	0	61914.44373
221	0	0	61947.70407
222	0	0	64190.05632
223	0	0	63873.09916
224	0	0	63964.60397
225	0	0	62014.97554
226	0	0	63508.43381
227	0	0	62454.58623
228	0	0	62117.98428
229	0	0	62424.31548
230	0	0	62036.00249
231	0	0	62458.73692
232	0	0	62194.30357
233	0	0	62363.24198
234	0	0	63107.49122
235	0	0	62920.23892
236	0	0	62131.42296
237	0	0	63339.75982
238	0	0	61895.04457
239	0	0	62289.86977
240	0	0	63838.65762
241	0	0	63930.11996
242	0	0	64096.53213
243	0	0	63959.97522
244	0	0	62161.22037
245	0	0	63229.22901
246	0	0	62876.11095
247	0	0	63646.48367
248	0	0	62202.34024
249	0	0	62655.98233
250	0	0	62451.81187
251	0	0	63682.69699
252	0	0	62839.40685
253	0	0	62284.45201
254	0	0	63355.42746
255	0	0	64118.81613
256	0	0	62894.82861
257	0	0	62212.18155
258	0	0	63870.49076
259	0	0	62645.63345
260	0	0	61689.6154
261	0	0	62526.69382
262	0	0	63063.58306
263	0	0	62773.02686
264	0	0	63513.76061
265	0	0	61954.11322
266	0	0	62557.52384
267	0	0	62316.70101
268	0	0	62954.80785
269	0	0	61788.12049
270	0	0	62892.78452
271	0	0	63338.51619
272	0	0	62331.91056
273	0	0	62144.80346
274	0	0	62051.73692
275	0	0	62558.58038
276	0	0	61679.3599
277	0	0	62357.89756
278	0	0	62421.65962
279	0	0	63382.49573
280	0	0	62095.51931
281	0	0	62987.77284
282	0	0	62485.61252
283	0	0	63350.34064
284	0	0	62010.06346
285	0	0	63008.38349
286	0	0	62980.81744
287	0	0	63363.32116
288	0	0	63720.6868
289	0	0	62682.11751
290	0	0	63814.03577
291	0	0	62923.37516
292	0	0	61930.23836
293	0	0	63078.71136
294	0	0	63223.01388
295	0	0	64278.32032
296	0	0	62922.22017
297	0	0	62320.54094
298	0	0	64153.5886
299	0	0	62741.87262
300	0	0	61783.43703
301	0	0	62973.69258
302	0	0	62839.69293
303	0	0	61726.10696
304	0	0	62811.50805
305	0	0	61989.20334
306	0	0	63663.46023
307	0	0	63683.02349
308	0	0	62695.31236
309	0	0	63685.40078
310	0	0	63997.68889
311	0	0	62456.13596
312	0	0	63355.84495
313	0	0	63710.93898
314	0	0	63536.53957
315	0	0	63848.2744
316	0	0	62713.69591
317	0	0	62729.69098
