WELL	DAY	QWIO	PWFO
Inj-1	2575.719971	3940.5	37788
Inj-1	2577.340088	3719	38438
Inj-1	2577.919922	3937	39124
Inj-1	2579.379883	3806	38279
Inj-1	2579.840088	3988.4	40352
Inj-1	2580.25	4030.1	40726
Inj-1	2581.280029	3844.3	39937
Inj-1	2581.530029	3725.1	37816
Inj-1	2581.800049	3749.9	40092
Inj-1	2582.080078	3991.4	38637
Inj-1	2582.370117	3874.5	38211
Inj-1	2582.669922	3896.8	39959
Inj-1	2583.409912	3822.4	38415
Inj-1	2585.26001	3912.4	38714
Inj-1	2585.73999	3712	38014
Inj-1	2586.899902	3844.9	38053
Inj-1	2587	3856.5	38344
Inj-1	2587.01001	3927.6	39634
Inj-1	2587.050049	3745.8	38073
Inj-1	2587.139893	4003.5	39674
Inj-1	2587.370117	3700.8	39533
Inj-1	2587.399902	3863.9	37896
Inj-1	2587.469971	3940.4	40906
Inj-1	2587.659912	3712.1	39939
Inj-1	2587.699951	3721	38699
Inj-1	2587.810059	4000.7	38295
Inj-1	2588.090088	3868	38237
Inj-1	2588.129883	3838.6	37845
Inj-1	2588.22998	3866.5	39313
Inj-1	2588.47998	3745.5	38310
Inj-1	2588.52002	3788.9	38985
Inj-1	2588.629883	3722.1	39712
Inj-1	2588.909912	3901.6	39154
Inj-1	2588.959961	3823	39120
Inj-1	2589.100098	3983.7	38820
Inj-1	2589.449951	3724.5	39595
Inj-1	2589.48999	3688.2	40713
Inj-1	2589.600098	3904	40868
Inj-1	2589.879883	3951	40771
Inj-1	2589.939941	3993.9	40076
Inj-1	2590.090088	3802.4	37977
Inj-1	2590.48999	3946.7	40297
Inj-1	2591.459961	3817.1	38503
Inj-1	2591.570068	3814.1	39475
Inj-1	2591.850098	3819.9	38942
Inj-1	2592.550049	3977.4	39395
Inj-1	2592.73999	3876.6	40088
Inj-1	2593.22998	3742.9	39921
Inj-1	2594.449951	3924.6	38668
Inj-1	2594.659912	4010.7	39749
Inj-1	2595.189941	3991.4	39854
Inj-1	2596.52002	3691.8	40224
Inj-1	2596.76001	3712.1	38451
Inj-1	2597.360107	3874.7	39327
Inj-1	2598.860107	4021.7	40880
Inj-1	2599.070068	3759.5	40821
Inj-1	2599.580078	3811.8	38460
Inj-1	2600.860107	3907.9	40115
Inj-1	2601.120117	3768	40509
Inj-1	2601.76001	4020.9	39771
Inj-1	2603.360107	3845.1	40204
Inj-1	2603.669922	3688.6	39806
Inj-1	2604.439941	3891.8	39433
Inj-1	2604.639893	3687.4	39498
Inj-1	2604.850098	3885.4	40582
Inj-1	2605.070068	3835.4	39430
Inj-1	2605.310059	4028.4	38521
Inj-1	2605.550049	4032.7	40226
Inj-1	2606.169922	3961.9	40823
Inj-1	2606.48999	4020.7	39349
Inj-1	2607.290039	3839.7	38270
Inj-1	2607.48999	3768.7	39327
Inj-1	2607.699951	4009.8	39793
Inj-1	2607.919922	3785	38928
Inj-1	2608.159912	3884.1	39412
Inj-1	2608.399902	3787.3	40167
Inj-1	2609.01001	3729.8	40326
Inj-1	2609.159912	3809.3	39149
Inj-1	2609.330078	3925.4	38715
Inj-1	2609.51001	3776.8	40238
Inj-1	2609.719971	3807	39141
Inj-1	2609.929932	3808.1	39251
Inj-1	2610.469971	3947.3	40114
Inj-1	2610.909912	3889.1	40501
Inj-1	2612.02002	3787.3	39395
Inj-1	2612.27002	3780.1	39701
Inj-1	2612.889893	3693	38986
Inj-1	2614.439941	3709.9	40770
Inj-1	2614.75	3834.5	39184
Inj-1	2615.550049	3907.2	38944
Inj-1	2615.699951	3945.9	38865
Inj-1	2615.860107	3813.6	38330
Inj-1	2616.030029	3819	38092
Inj-1	2616.22998	3963.3	38732
Inj-1	2616.439941	3831.8	40822
Inj-1	2617	4017.8	40698
Inj-1	2617.139893	3737.9	38600
Inj-1	2617.290039	3812.7	39956
Inj-1	2617.459961	3961.9	39843
Inj-1	2617.649902	4017.7	40464
Inj-1	2617.860107	3982.2	38610
Inj-1	2618.370117	3877.2	40814
Inj-1	2618.5	3814.2	40050
Inj-1	2618.639893	3937.1	40270
Inj-1	2618.800049	3854	39216
Inj-1	2618.969971	3905.7	38264
Inj-1	2619.159912	3715.3	38167
Inj-1	2619.639893	3960.3	40475
Inj-1	2619.98999	4023.9	40866
Inj-1	2620.850098	3917.4	38449
Inj-1	2621.070068	3712.7	38231
Inj-1	2621.290039	3685.5	40263
Inj-1	2621.530029	4015.7	39136
Inj-1	2621.780029	4024.4	38006
Inj-1	2622.050049	3896.9	38366
Inj-1	2622.699951	3720	38688
Inj-1	2624.340088	3774.6	40644
Inj-1	2624.550049	3685.7	39884
Inj-1	2625.070068	3933.3	37842
Inj-1	2626.379883	3788.3	38621
Inj-1	2626.550049	3825.5	38184
Inj-1	2626.97998	4001.5	38709
Inj-1	2628.040039	3881.2	38784
Inj-1	2628.419922	3737.6	39623
Inj-1	2629.379883	3757.8	38229
Inj-1	2629.610107	3709.1	40900
Inj-1	2629.860107	3982.9	38980
Inj-1	2630.129883	3729.5	38805
Inj-1	2630.360107	3986.4	39067
Inj-1	2630.600098	3770.2	38036
Inj-1	2631.219971	3732.4	39313
Inj-1	2631.5	3950.3	38117
Inj-1	2632.189941	3880.6	40267
Inj-1	2633.939941	3940.9	39215
Inj-1	2634.199951	3827.8	39377
Inj-1	2634.850098	3963.1	39292
Inj-1	2636.47998	4027.1	40168
Inj-1	2636.800049	3693.1	40810
Inj-1	2637.600098	3718.1	39036
Inj-1	2637.800049	3914.8	38882
Inj-1	2638.01001	3747.8	39285
Inj-1	2638.23999	3765.9	39478
Inj-1	2638.469971	3719.3	40869
Inj-1	2638.719971	3950.3	38486
Inj-1	2639.340088	3877.5	38464
Inj-1	2639.820068	3943.4	39569
Inj-1	2641.030029	3831.1	40161
Inj-1	2641.580078	3827.8	37839
Inj-1	2642.949951	3749.4	38121
Inj-1	2643.47998	3794.9	39890
Inj-1	2644.790039	3705.2	39451
Inj-1	2645.27002	3735.2	39689
Inj-1	2645.399902	3912.6	39873
Inj-1	2645.530029	3856.5	38983
Inj-1	2645.679932	3875.2	40040
Inj-1	2645.840088	4014	40876
Inj-1	2646.02002	4029.2	39791
Inj-1	2646.469971	3759.6	38189
Inj-1	2646.860107	3862.4	39805
Inj-1	2647.840088	3827.9	39296
Inj-1	2647.899902	3956	40264
Inj-1	2648	3698.2	39423
Inj-1	2648.25	4007	39173
Inj-1	2648.879883	3936.6	40595
Inj-1	2650.439941	3868	40117
Inj-1	2650.820068	3795.6	37881
Inj-1	2651.780029	3838.2	37763
Inj-1	2652.209961	3757.8	40907
Inj-1	2653.290039	3879.5	39615
Inj-1	2653.560059	3967	40061
Inj-1	2653.840088	3726.1	39507
Inj-1	2654.139893	3764.4	40821
Inj-1	2654.419922	4000.9	38620
Inj-1	2654.719971	3701.5	39947
Inj-1	2655.449951	3723.5	40322
Inj-1	2655.639893	3742.5	39693
Inj-1	2655.840088	3965.2	38827
Inj-1	2656.050049	3964.1	38069
Inj-1	2656.280029	3893.4	38930
Inj-1	2656.51001	3847.6	39646
Inj-1	2657.100098	3911.2	38511
Inj-1	2657.449951	3838.1	38914
Inj-1	2658.340088	4013.2	38459
Inj-1	2658.72998	3874.6	40167
Inj-1	2659.689941	3748	39578
Inj-1	2659.929932	4030.5	40616
Inj-1	2660.189941	3720.7	39236
Inj-1	2660.449951	3707	39061
Inj-1	2660.72998	3748.6	40165
Inj-1	2661.030029	3847	39492
Inj-1	2661.300049	3967	40491
Inj-1	2661.98999	3950.5	39754
Inj-1	2662.439941	3864	38780
Inj-1	2663.540039	3923.4	40731
Inj-1	2663.969971	3992	39609
Inj-1	2665.030029	3761.9	39936
Inj-1	2665.429932	3792.1	38082
Inj-1	2666.439941	3815.9	38052
Inj-1	2666.790039	3765.3	39364
Inj-1	2667.659912	3764.9	38363
Inj-1	2668	3788.2	39586
Inj-1	2668.830078	3756.3	40251
Inj-1	2669.25	3981.5	39220
Inj-1	2670.290039	3815.6	39056
Inj-1	2670.550049	3751.7	38163
Inj-1	2670.830078	3974	39626
Inj-1	2671.120117	3767.5	38849
Inj-1	2671.419922	3894.1	40922
Inj-1	2671.629883	3816	39657
Inj-1	2672.169922	3815.7	38129
Inj-1	2673.52002	3731.8	39832
Inj-1	2673.830078	3748.1	39505
Inj-1	2674.580078	3899.4	40257
Inj-1	2674.77002	3697.7	37942
Inj-1	2674.919922	3949.8	38568
Inj-1	2675.080078	3800.9	39133
Inj-1	2675.26001	3688.8	39666
Inj-1	2675.459961	3815.5	40005
Inj-1	2675.949951	3871.5	38802
Inj-1	2677.179932	3870.7	40501
Inj-1	2677.51001	3757.8	39645
Inj-1	2678.340088	3814.1	39702
Inj-1	2678.879883	3692.1	38526
Inj-1	2679	3787.5	40011
Inj-1	2679.310059	4033.2	40570
Inj-1	2680.070068	3808.9	40754
Inj-1	2680.26001	3933.7	39826
Inj-1	2680.469971	3760.4	38890
Inj-1	2680.689941	3742.7	38124
Inj-1	2680.929932	3994.8	38173
Inj-1	2681.169922	3983.6	39397
Inj-1	2681.780029	3832.2	38563
Inj-1	2682.189941	3881.7	39708
Inj-1	2682.570068	3811.5	38357
Inj-1	2683.52002	3742.4	37850
Inj-1	2683.969971	3838	39266
Inj-1	2685.080078	3889.8	40700
Inj-1	2685.550049	3880.6	40410
Inj-1	2686.73999	3805.8	39796
Inj-1	2687.209961	3807.3	40959
Inj-1	2688.399902	3945.9	39560
Inj-1	2688.860107	3859.9	39322
Inj-1	2688.97998	3924.3	40412
Inj-1	2689.110107	3966.2	39829
Inj-1	2689.25	3798.2	40669
Inj-1	2689.409912	3901.9	38780
Inj-1	2689.580078	3734	40507
Inj-1	2690.01001	3849.2	38632
Inj-1	2691.090088	4006.8	39957
Inj-1	2691.800049	3874.1	38270
Inj-1	2693.560059	3756.1	38065
Inj-1	2693.860107	4009.8	39088
Inj-1	2694.600098	3977.6	40260
Inj-1	2696.459961	3927.8	39876
Inj-1	2697.01001	3690	39730
Inj-1	2698.379883	4007.3	40898
Inj-1	2698.820068	3747.1	39522
Inj-1	2699.929932	3949	39111
Inj-1	2700.550049	3815.7	39499
Inj-1	2702.090088	3976.1	38424
Inj-1	2702.649902	3723.3	40814
Inj-1	2704.040039	3690.1	40975
Inj-1	2704.639893	3834.4	40598
Inj-1	2706.129883	3854.4	39286
Inj-1	2706.659912	3865.3	39749
Inj-1	2708	3905.4	39227
Inj-1	2708.340088	3899.6	40814
Inj-1	2708.689941	3770.9	39702
Inj-1	2709.060059	3988.5	37894
Inj-1	2709.409912	3794.9	40320
Inj-1	2709.780029	3944.3	39452
Inj-1	2710.699951	3841.4	40275
Inj-1	2713	3692.6	38015
Inj-1	2713.370117	3747.3	38866
Inj-1	2714.320068	3958	38748
Inj-1	2714.709961	3931.2	38130
Inj-1	2714.810059	3923	40311
Inj-1	2714.919922	3759.2	39720
Inj-1	2715.040039	3950.5	38261
Inj-1	2715.179932	3814.3	39597
Inj-1	2715.320068	3757.9	38054
Inj-1	2715.689941	3767.4	39001
Inj-1	2716.590088	3786.8	39956
Inj-1	2716.820068	3901.8	40877
Inj-1	2717.060059	3921.7	37917
Inj-1	2717.310059	4007	38119
Inj-1	2717.570068	3887.9	39329
Inj-1	2717.830078	3987.1	40859
Inj-1	2718.5	3804.4	39654
Inj-1	2718.669922	3768.3	37979
Inj-1	2718.850098	3773.8	40771
Inj-1	2719.050049	3974	39401
Inj-1	2719.26001	3747.9	38723
Inj-1	2719.48999	3863	39184
Inj-1	2720.050049	3767	37957
Inj-1	2720.320068	3938.9	39613
Inj-1	2721.02002	3708.5	39753
Inj-1	2722.76001	3752.9	38942
Inj-1	2723.040039	3783.8	37895
Inj-1	2723.110107	3898.6	39414
Inj-1	2723.189941	3685.2	38997
Inj-1	2723.27002	3996.3	38621
Inj-1	2723.370117	3893.9	38554
Inj-1	2723.469971	3894.9	40668
Inj-1	2723.72998	3963	39849
Inj-1	2724.370117	3947.9	38820
Inj-1	2725.97998	4000.2	38890
Inj-1	2726.47998	3913.3	39211
Inj-1	2727.72998	4003	38945
Inj-1	2728.429932	3792.1	39417
Inj-1	2728.969971	3767.3	38403
Inj-1	2730.320068	4021.2	40835
Inj-1	2730.909912	4031.8	38667
Inj-1	2732.350098	3684.4	40936
Inj-1	2732.959961	3901.2	38187
Inj-1	2734.469971	3989.1	39631
Inj-1	2734.840088	3936.4	38835
Inj-1	2735.23999	3965.8	40753
Inj-1	2735.659912	3965.9	39186
Inj-1	2736.050049	3891.5	39446
Inj-1	2736.459961	3727.9	40774
Inj-1	2737.47998	3945.7	40987
Inj-1	2738.899902	3999.8	37866
Inj-1	2739	4397	40501
Inj-1	2739.25	4183.5	40660
Inj-1	2739.320068	4488.4	37949
Inj-1	2739.47998	4257.3	39456
Inj-1	2739.530029	4345.2	39949
Inj-1	2739.570068	4498.5	38813
Inj-1	2739.620117	4181.6	40256
Inj-1	2739.679932	4388.8	39500
Inj-1	2739.73999	4335.3	39279
Inj-1	2739.889893	4493.5	39737
Inj-1	2739.929932	4214.9	39976
Inj-1	2739.97998	4293.5	38513
Inj-1	2740.02002	4275.9	40564
Inj-1	2740.070068	4389.8	38363
Inj-1	2740.129883	4408.6	40420
Inj-1	2740.27002	4456.2	38946
Inj-1	2740.629883	4491.9	40235
Inj-1	2740.699951	4169.1	40369
Inj-1	2740.889893	4492.7	38045
Inj-1	2741.370117	4502.4	39847
Inj-1	2741.449951	4174.7	38170
Inj-1	2741.669922	4163.2	40728
Inj-1	2742.209961	4266.9	41093
Inj-1	2742.330078	4459.8	38677
Inj-1	2742.639893	4226.8	38948
Inj-1	2742.709961	4479.7	38944
Inj-1	2742.800049	4292.6	39489
Inj-1	2742.889893	4164.6	38726
Inj-1	2742.98999	4256.7	40164
Inj-1	2743.100098	4301.8	40920
Inj-1	2743.379883	4409	39615
Inj-1	2744.090088	4335.9	39812
Inj-1	2744.22998	4253.5	39182
Inj-1	2744.580078	4515.1	38715
Inj-1	2744.659912	4509.1	38781
Inj-1	2744.76001	4356.4	38046
Inj-1	2744.860107	4477.3	39943
Inj-1	2744.97998	4336.6	40628
Inj-1	2745.110107	4301.9	40207
Inj-1	2745.429932	4416.6	38450
Inj-1	2745.600098	4468.4	39959
Inj-1	2746.01001	4402.9	37975
Inj-1	2747.040039	4431.2	40404
Inj-1	2747.159912	4174.9	39165
Inj-1	2747.449951	4464.4	39977
Inj-1	2748.189941	4388.7	40496
Inj-1	2748.370117	4270.4	38914
Inj-1	2748.840088	4245.9	39346
Inj-1	2748.959961	4173.6	39710
Inj-1	2749.090088	4512.3	39889
Inj-1	2749.22998	4476.8	40253
Inj-1	2749.389893	4367.4	40382
Inj-1	2749.570068	4233.8	40820
Inj-1	2750	4445.7	39239
Inj-1	2750.209961	4472	41011
Inj-1	2750.719971	4385.2	38324
Inj-1	2750.850098	4435.3	40814
Inj-1	2750.98999	4190.8	40518
Inj-1	2751.149902	4192.7	38536
Inj-1	2751.320068	4384.1	39033
Inj-1	2751.47998	4368.1	40568
Inj-1	2751.879883	4179.1	39559
Inj-1	2751.97998	4294.3	40581
Inj-1	2752.090088	4195.6	39604
Inj-1	2752.209961	4246.6	38150
Inj-1	2752.340088	4397.6	38197
Inj-1	2752.48999	4202.1	40581
Inj-1	2752.850098	4279.4	39886
Inj-1	2753.76001	4399.3	40838
Inj-1	2753.919922	4214.3	40415
Inj-1	2754.320068	4497.5	40260
Inj-1	2754.419922	4317.4	40861
Inj-1	2754.530029	4385.8	38200
Inj-1	2754.649902	4238.2	40848
Inj-1	2754.790039	4196.1	41139
Inj-1	2754.929932	4290.3	38232
Inj-1	2755.300049	4250.6	38366
Inj-1	2756.219971	4254.1	39969
Inj-1	2756.439941	4514	39959
Inj-1	2757	4356.7	39715
Inj-1	2757.300049	4371.4	38078
Inj-1	2758.050049	4208.7	38196
Inj-1	2759.929932	4509.6	40292
Inj-1	2760.110107	4262.9	38335
Inj-1	2760.580078	4343.6	38729
Inj-1	2761.75	4203.7	40515
Inj-1	2762.040039	4264.3	40270
Inj-1	2762.350098	4326.3	41224
Inj-1	2762.610107	4205.2	38984
Inj-1	2762.889893	4286.1	38524
Inj-1	2763.179932	4439.8	38516
Inj-1	2763.909912	4448.7	40712
Inj-1	2764.320068	4306	40165
Inj-1	2765.340088	4436.4	39250
Inj-1	2765.590088	4210.7	39174
Inj-1	2765.860107	4451.4	38477
Inj-1	2766.139893	4270.8	38687
Inj-1	2766.389893	4397.7	38872
Inj-1	2766.649902	4446.9	39088
Inj-1	2767.300049	4228.9	39854
Inj-1	2767.469971	4348.7	41203
Inj-1	2767.659912	4509.6	40317
Inj-1	2767.870117	4365.3	39799
Inj-1	2768.080078	4477.9	40587
Inj-1	2768.310059	4177	40923
Inj-1	2768.879883	4321.5	40688
Inj-1	2769	4454.7	41090
Inj-1	2769.300049	4514.2	41269
Inj-1	2770.060059	4411.8	39398
Inj-1	2770.25	4343.8	40861
Inj-1	2770.459961	4296.7	41255
Inj-1	2770.679932	4343.3	38931
Inj-1	2770.909912	4195.4	38645
Inj-1	2771.129883	4354.6	40126
Inj-1	2771.669922	4174.8	39045
Inj-1	2773.030029	4321.4	40470
Inj-1	2773.379883	4188.1	40588
Inj-1	2774.27002	4193.5	40353
Inj-1	2774.570068	4370.7	38985
Inj-1	2775.340088	4205	38968
Inj-1	2775.530029	4295.4	39260
Inj-1	2775.73999	4394.3	40691
Inj-1	2775.959961	4236.4	39021
Inj-1	2776.169922	4275.3	40430
Inj-1	2776.379883	4293.1	40016
Inj-1	2776.909912	4211	40884
Inj-1	2777.050049	4173.5	38817
Inj-1	2777.199951	4468	40292
Inj-1	2777.360107	4189.6	39801
Inj-1	2777.540039	4263.3	40789
Inj-1	2777.73999	4181.7	40889
Inj-1	2778.22998	4371.5	40840
Inj-1	2779.459961	4325.7	39011
Inj-1	2779.919922	4447.2	38238
Inj-1	2781.050049	4170.1	39863
Inj-1	2781.340088	4380.4	39113
Inj-1	2781.639893	4362.1	39747
Inj-1	2781.919922	4193.8	41050
Inj-1	2782.219971	4248.1	38758
Inj-1	2782.530029	4184.1	39387
Inj-1	2783.310059	4222.1	38382
Inj-1	2783.850098	4268.7	40348
Inj-1	2785.199951	4433.2	39963
Inj-1	2785.73999	4380	39476
Inj-1	2787.060059	4508	38626
Inj-1	2787.620117	4258.6	40944
Inj-1	2789.01001	4415.4	40212
Inj-1	2789.679932	4470	38185
Inj-1	2791.350098	4423.7	38354
Inj-1	2791.830078	4407.8	40074
Inj-1	2791.949951	4425.4	39260
Inj-1	2792.080078	4239.4	39707
Inj-1	2792.22998	4189.2	41260
Inj-1	2792.389893	4404.1	38280
Inj-1	2792.560059	4452.1	38752
Inj-1	2793	4473	38671
Inj-1	2794.100098	4435.3	39459
Inj-1	2794.379883	4252.1	40749
Inj-1	2794.669922	4347	38735
Inj-1	2794.969971	4484.6	38205
Inj-1	2795.290039	4310.2	40037
Inj-1	2795.620117	4194.4	41352
Inj-1	2796.459961	4486.7	39636
Inj-1	2796.659912	4310.6	39992
Inj-1	2796.879883	4324.3	41356
Inj-1	2797.110107	4443.8	38585
Inj-1	2797.360107	4179.7	41309
Inj-1	2797.610107	4266.8	38582
Inj-1	2798.23999	4346.7	38442
Inj-1	2798.560059	4312.9	41328
Inj-1	2799.350098	4478	38901
Inj-1	2799.899902	4512.9	40933
Inj-1	2799.909912	3979.6	39725
Inj-1	2799.919922	3866.2	40938
Inj-1	2799.929932	4016.4	38706
Inj-1	2799.939941	3709.2	40248
Inj-1	2799.959961	3995.1	38849
Inj-1	2799.98999	3892.1	40878
Inj-1	2800	3870.8	40698
Inj-1	2800.030029	3716.9	40406
Inj-1	2800.100098	3832.4	38788
Inj-1	2800.27002	3741.9	38743
Inj-1	2800.320068	3726.5	40051
Inj-1	2800.459961	3818.8	41054
Inj-1	2800.800049	3873.9	39634
Inj-1	2800.870117	3976.4	39285
Inj-1	2801.060059	3862.1	40895
Inj-1	2801.129883	3956.2	38826
Inj-1	2801.300049	4028.4	40794
Inj-1	2801.73999	3735.6	39276
Inj-1	2801.810059	3979.3	40957
Inj-1	2801.97998	3791.1	40299
Inj-1	2802.419922	3882.7	40397
Inj-1	2802.5	3800.9	38634
Inj-1	2802.709961	3909.4	40647
Inj-1	2803.219971	3710.2	38322
Inj-1	2803.310059	3819	38787
Inj-1	2803.51001	3803.4	38042
Inj-1	2803.560059	3737.8	39406
Inj-1	2803.610107	3746	38108
Inj-1	2803.669922	3760.4	40917
Inj-1	2803.73999	3829	39692
Inj-1	2803.820068	3804.1	41020
Inj-1	2804	3791.8	38298
Inj-1	2804.469971	3964.3	39228
Inj-1	2804.570068	3947.2	39599
Inj-1	2804.830078	3812.6	41205
Inj-1	2805.459961	3876.5	38321
Inj-1	2805.570068	3937.5	40784
Inj-1	2805.850098	3941.6	39711
Inj-1	2806.530029	4026.6	41023
Inj-1	2806.659912	3742.3	39775
Inj-1	2806.97998	3999.9	38800
Inj-1	2807.060059	3830.7	39516
Inj-1	2807.149902	3850.4	40600
Inj-1	2807.22998	3769.5	39252
Inj-1	2807.330078	4021.4	39256
Inj-1	2807.429932	3866.1	39747
Inj-1	2807.679932	3988.1	38299
Inj-1	2807.860107	3899.1	40010
Inj-1	2808.01001	3780.6	38842
Inj-1	2808.379883	3777.3	40415
Inj-1	2808.590088	3790.6	38934
Inj-1	2809.100098	3811.7	40305
Inj-1	2810.379883	3885.1	38289
Inj-1	2810.540039	3885.2	39733
Inj-1	2810.949951	3827.9	38445
Inj-1	2811.969971	3861.7	39046
Inj-1	2812.219971	3990.1	38250
Inj-1	2812.850098	3989.2	38343
Inj-1	2814.419922	3923.4	39419
Inj-1	2814.580078	3874.6	38766
Inj-1	2814.969971	3837.3	39434
Inj-1	2815.949951	3741.6	39778
Inj-1	2816.129883	3989.7	40670
Inj-1	2816.580078	3686.4	40280
Inj-1	2817.689941	3971.1	38912
Inj-1	2817.919922	3967.8	39727
Inj-1	2818.51001	3887.7	39802
Inj-1	2819.959961	3959.9	38015
Inj-1	2820.23999	3846.8	39276
Inj-1	2820.919922	4018.8	40554
Inj-1	2821.280029	3701.7	39239
Inj-1	2822.179932	3769.7	39065
Inj-1	2822.48999	3742.3	39453
Inj-1	2823.27002	3919.9	39165
Inj-1	2823.620117	3824.4	39483
Inj-1	2824.48999	3735	38868
Inj-1	2824.709961	3983.7	39237
Inj-1	2824.929932	3822.9	39382
Inj-1	2825.169922	3722	40272
Inj-1	2825.429932	3986.2	40247
Inj-1	2825.669922	3848.5	40949
Inj-1	2826.27002	3871.9	40603
Inj-1	2827.77002	3998.7	40472
Inj-1	2828.090088	4016.4	38490
Inj-1	2828.879883	3721.3	38747
Inj-1	2830	3813.8	41286
Inj-1	2830.280029	3940	41212
Inj-1	2830.580078	3762.1	40699
Inj-1	2830.889893	3802.3	39141
Inj-1	2831.209961	3984.1	40147
Inj-1	2831.550049	3919.7	38060
Inj-1	2832.409912	3981.6	40430
Inj-1	2834.550049	3701.2	38279
Inj-1	2834.840088	3834.9	40246
Inj-1	2835.570068	3938.3	38330
Inj-1	2837.409912	3941.3	40227
Inj-1	2837.850098	3874.2	40051
Inj-1	2838.969971	3847	38308
Inj-1	2839.530029	3831.6	38328
Inj-1	2840.919922	3736.6	40733
Inj-1	2841.459961	4011.6	41149
Inj-1	2842.790039	3711.2	38272
Inj-1	2843.300049	3735.2	38722
Inj-1	2844.560059	3794.9	39493
Inj-1	2845.120117	3758.6	39166
Inj-1	2846.51001	3703.9	41075
Inj-1	2847	3752.4	38843
Inj-1	2848.219971	3998.4	40333
Inj-1	2848.810059	3743.8	38244
Inj-1	2849.280029	3775.9	40788
Inj-1	2850.469971	3911.2	41021
Inj-1	2850.77002	3850.1	40081
Inj-1	2851.080078	3950.1	39284
Inj-1	2851.409912	3970.5	40387
Inj-1	2851.75	3709.1	39033
Inj-1	2852.110107	3998.5	40047
Inj-1	2853.01001	3776.1	40524
Inj-1	2853.570068	4006.6	40181
Inj-1	2854.949951	3998.3	39536
Inj-1	2855.590088	3978.7	38212
Inj-1	2857.179932	3710.9	39736
Inj-1	2857.870117	3808.6	40325
Inj-1	2859.600098	3840.6	40098
Inj-1	2860.120117	3896	40354
Inj-1	2860.899902	3782.1	40503
Inj-1	2861	3917.2	39913
Inj-1	2861.25	3751.5	38795
Inj-1	2861.879883	3940.6	40433
Inj-1	2861.969971	4014.8	38846
Inj-1	2862.199951	3916.3	40483
Inj-1	2862.25	3894	40045
Inj-1	2862.320068	3819.7	38940
Inj-1	2862.389893	4024.5	39066
Inj-1	2862.459961	4018.7	40767
Inj-1	2862.550049	4007.8	40327
Inj-1	2862.76001	3820.3	40691
Inj-1	2863.290039	3819.7	39895
Inj-1	2864.610107	3886.7	38994
Inj-1	2864.879883	3940.7	40556
Inj-1	2865.540039	3700.4	38905
Inj-1	2865.800049	3956.1	41094
Inj-1	2866.459961	3974.8	38897
Inj-1	2866.77002	3701.3	40474
Inj-1	2867.52002	3709.3	39589
Inj-1	2869.409912	3755.9	40363
Inj-1	2869.75	3752.6	39217
Inj-1	2870.600098	3714.5	39168
Inj-1	2870.810059	3763.9	39131
Inj-1	2871.030029	3808.8	39236
Inj-1	2871.27002	3973	39522
Inj-1	2871.51001	3848.1	40944
Inj-1	2871.77002	3900.9	41110
Inj-1	2872.409912	3882	40014
Inj-1	2874.02002	3886.1	38143
Inj-1	2874.590088	3708.7	39025
Inj-1	2876.02002	3886	38853
Inj-1	2876.629883	3903.8	39421
Inj-1	2878.149902	3872.5	39616
Inj-1	2878.860107	3695.8	40238
Inj-1	2880.649902	3688.3	40381
Inj-1	2881.320068	3985.6	40313
Inj-1	2883	3845.1	39660
Inj-1	2883.570068	4016.8	39522
Inj-1	2884.969971	3860.7	39012
Inj-1	2885.810059	3915.1	38779
Inj-1	2886.47998	3774.5	40117
Inj-1	2888.169922	3858.8	39052
Inj-1	2888.840088	3964.7	39770
Inj-1	2890.51001	3995.9	38098
Inj-1	2891.290039	3922	39596
Inj-1	2892	3889.4	38344
Inj-1	2893.780029	3922.7	39569
Inj-1	2894.689941	3748.8	40881
Inj-1	2895.449951	3980.8	38672
Inj-1	2895.639893	3705.6	38374
Inj-1	2895.850098	3769.3	38879
Inj-1	2896.070068	3790.3	41107
Inj-1	2896.300049	3814.3	38548
Inj-1	2896.540039	3823.1	41248
Inj-1	2897.149902	3712.5	39326
Inj-1	2897.300049	3721.8	38908
Inj-1	2897.469971	4020.8	40922
Inj-1	2897.659912	3814.7	39238
Inj-1	2897.860107	3724.8	40582
Inj-1	2898.070068	3751.2	40797
Inj-1	2898.590088	4026.4	40193
Inj-1	2899.090088	3970.9	40185
Inj-1	2900.330078	3821.4	38967
Inj-1	2900.639893	3993	39787
Inj-1	2900.969971	3804.7	39519
Inj-1	2901.22998	3949.7	39316
Inj-1	2901.5	3980.5	38326
Inj-1	2901.780029	3873.9	40019
Inj-1	2902.48999	3935.4	38224
Inj-1	2904.27002	3748	39856
Inj-1	2904.75	3794	39484
Inj-1	2905.939941	3991.2	40642
Inj-1	2906.22998	3873.7	39513
Inj-1	2906.550049	3827.4	38862
Inj-1	2906.879883	4014.6	38297
Inj-1	2907.219971	3927	38217
Inj-1	2907.580078	3783	40666
Inj-1	2908.48999	3801.2	39085
Inj-1	2910.76001	3920	40910
Inj-1	2911.600098	3794.2	39385
Inj-1	2913.709961	3958.7	39430
Inj-1	2914.449951	3835.1	38284
Inj-1	2916.290039	3934.4	39398
Inj-1	2916.75	3863.5	41040
Inj-1	2917.219971	3972.6	38201
Inj-1	2917.709961	3778.7	39017
Inj-1	2918.23999	3772.5	38927
Inj-1	2918.629883	3732.4	39638
Inj-1	2919.610107	4016.5	38966
Inj-1	2919.840088	3999.7	39526
